siteid,sitename,siteengname,county,township,basin,river,twd97lon,twd97lat,twd97tm2x,twd97tm2y,sampledate,itemname,itemengname,itemengabbreviation,itemvalue,itemunit,note
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,83.1,%,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",氨氮,NH3-N,NH3_N,0.21,mg/L,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",化學需氧量,"Chemical Oxygen Demand",COD,5.9,mg/L,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.3,mg/L,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",溶氧(電極法),"Dissolved Oxygen",DO,7.4,mg/L,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",懸浮固體,"Suspended Solid",SS,43.9,mg/L,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",氣溫,Temperature,TMP,20.6,℃,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",導電度,Conductivity,EC,240,μmho/cm25℃,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",酸鹼值,pH,pH,7.74," ",
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",水溫,"Water Temperature",WT,20.5,℃,
1014,板新取水口,"Bansin Intake",新北市,,淡水河流域,大漢溪,121.3414250,24.9307050,284482.87,2758145.67,"2022-05-03 11:46:46",河川污染分類指標,"River Pollution Index",RPI,1,,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",大腸桿菌群,"Coliform Group",Coli_G,25000,CFU/100mL,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,102.0,%,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",氨氮,NH3-N,NH3_N,0.06,mg/L,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",化學需氧量,"Chemical Oxygen Demand",COD,5.0,mg/L,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.6,mg/L,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",溶氧(電極法),"Dissolved Oxygen",DO,9.3,mg/L,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",懸浮固體,"Suspended Solid",SS,67.2,mg/L,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",氣溫,Temperature,TMP,21.5,℃,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",導電度,Conductivity,EC,234,μmho/cm25℃,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",酸鹼值,pH,pH,7.96," ",
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",水溫,"Water Temperature",WT,19.3,℃,
1013,大溪橋,"Dahan Bridge",桃園市,,淡水河流域,大漢溪,121.2838270,24.8846740,278676.26,2753033.83,"2022-05-03 10:51:40",河川污染分類指標,"River Pollution Index",RPI,2,,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",大腸桿菌群,"Coliform Group",Coli_G,210000,CFU/100mL,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,41.9,%,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",氯鹽,Chloride,Cl,16.7,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",氨氮,NH3-N,NH3_N,0.87,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",化學需氧量,"Chemical Oxygen Demand",COD,12.8,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",生化需氧量,"Biochemical Oxygen Demand",BOD5,3.5,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",溶氧(電極法),"Dissolved Oxygen",DO,3.8,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",懸浮固體,"Suspended Solid",SS,13.2,mg/L,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",氣溫,Temperature,TMP,19.4,℃,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",導電度,Conductivity,EC,222,μmho/cm25℃,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",酸鹼值,pH,pH,7.25," ",
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",水溫,"Water Temperature",WT,20.1,℃,
1012,百齡橋,"Bialin Bridge",臺北市,,淡水河流域,基隆河,121.5137258,25.0884350,301818.75,2775671.35,"2022-05-03 07:58:25",河川污染分類指標,"River Pollution Index",RPI,3,,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",大腸桿菌群,"Coliform Group",Coli_G,85000,CFU/100mL,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,60.1,%,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",氯鹽,Chloride,Cl,12.5,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",氨氮,NH3-N,NH3_N,0.52,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",化學需氧量,"Chemical Oxygen Demand",COD,10.9,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.8,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",溶氧(電極法),"Dissolved Oxygen",DO,5.6,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",懸浮固體,"Suspended Solid",SS,11.6,mg/L,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",氣溫,Temperature,TMP,18.6,℃,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",導電度,Conductivity,EC,189,μmho/cm25℃,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",酸鹼值,pH,pH,7.35," ",
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",水溫,"Water Temperature",WT,19.2,℃,
1011,大直橋,"Dajhih Bridge",臺北市,,淡水河流域,基隆河,121.5444539,25.0764581,304923.65,2774356.85,"2022-05-03 08:46:03",河川污染分類指標,"River Pollution Index",RPI,1,,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",大腸桿菌群,"Coliform Group",Coli_G,64000,CFU/100mL,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,66.1,%,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",氯鹽,Chloride,Cl,10.5,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",氨氮,NH3-N,NH3_N,0.37,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",化學需氧量,"Chemical Oxygen Demand",COD,9.4,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",生化需氧量,"Biochemical Oxygen Demand",BOD5,3.2,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",溶氧(電極法),"Dissolved Oxygen",DO,6.0,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",懸浮固體,"Suspended Solid",SS,12.6,mg/L,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",氣溫,Temperature,TMP,18.6,℃,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",導電度,Conductivity,EC,168,μmho/cm25℃,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",酸鹼值,pH,pH,7.46," ",
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",水溫,"Water Temperature",WT,18.9,℃,
1010,民權大橋,"Minchenda Bridge",臺北市,,淡水河流域,基隆河,121.5695161,25.0634669,307458.00,2772928.28,"2022-05-03 09:10:00",河川污染分類指標,"River Pollution Index",RPI,1,,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",大腸桿菌群,"Coliform Group",Coli_G,43000,CFU/100mL,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,91.0,%,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",氨氮,NH3-N,NH3_N,0.18,mg/L,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",化學需氧量,"Chemical Oxygen Demand",COD,10.6,mg/L,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",生化需氧量,"Biochemical Oxygen Demand",BOD5,1.9,mg/L,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",溶氧(電極法),"Dissolved Oxygen",DO,8.4,mg/L,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",懸浮固體,"Suspended Solid",SS,21.2,mg/L,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",氣溫,Temperature,TMP,19.4,℃,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",導電度,Conductivity,EC,151,μmho/cm25℃,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",酸鹼值,pH,pH,7.46," ",
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",水溫,"Water Temperature",WT,19.1,℃,
1009,江北橋,"Jiangpei Bridge",新北市,,淡水河流域,基隆河,121.6556400,25.0685730,316144.45,2773533.22,"2022-05-03 15:46:58",河川污染分類指標,"River Pollution Index",RPI,1,,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",大腸桿菌群,"Coliform Group",Coli_G,85000,CFU/100mL,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,93.2,%,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",氨氮,NH3-N,NH3_N,0.16,mg/L,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",化學需氧量,"Chemical Oxygen Demand",COD,5.7,mg/L,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.4,mg/L,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",溶氧(電極法),"Dissolved Oxygen",DO,8.6,mg/L,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",懸浮固體,"Suspended Solid",SS,21.0,mg/L,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",氣溫,Temperature,TMP,19.2,℃,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",導電度,Conductivity,EC,143,μmho/cm25℃,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",酸鹼值,pH,pH,7.41," ",
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",水溫,"Water Temperature",WT,19.2,℃,
1008,實踐橋,"Shihgein Bridge",基隆市,,淡水河流域,基隆河,121.6933319,25.0787808,319941.33,2774682.89,"2022-05-03 14:57:47",河川污染分類指標,"River Pollution Index",RPI,1,,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",大腸桿菌群,"Coliform Group",Coli_G,75000,CFU/100mL,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,95.8,%,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",氨氮,NH3-N,NH3_N,0.19,mg/L,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",化學需氧量,"Chemical Oxygen Demand",COD,6.5,mg/L,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",生化需氧量,"Biochemical Oxygen Demand",BOD5,2.8,mg/L,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",溶氧(電極法),"Dissolved Oxygen",DO,8.8,mg/L,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",懸浮固體,"Suspended Solid",SS,20.0,mg/L,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",氣溫,Temperature,TMP,19.2,℃,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",導電度,Conductivity,EC,135,μmho/cm25℃,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",酸鹼值,pH,pH,7.46," ",
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",水溫,"Water Temperature",WT,19.2,℃,
1007,六合橋,"Liuho Bridge",基隆市,,淡水河流域,基隆河,121.7037589,25.0947711,320983.98,2776459.55,"2022-05-03 14:16:38",河川污染分類指標,"River Pollution Index",RPI,1,,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",大腸桿菌群,"Coliform Group",Coli_G,40000,CFU/100mL,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,99.1,%,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",氨氮,NH3-N,NH3_N,0.17,mg/L,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",化學需氧量,"Chemical Oxygen Demand",COD,6.7,mg/L,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",生化需氧量,"Biochemical Oxygen Demand",BOD5,3.2,mg/L,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",溶氧(電極法),"Dissolved Oxygen",DO,9.1,mg/L,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",懸浮固體,"Suspended Solid",SS,14.4,mg/L,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",氣溫,Temperature,TMP,18.2,℃,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",導電度,Conductivity,EC,128,μmho/cm25℃,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",酸鹼值,pH,pH,7.44," ",
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",水溫,"Water Temperature",WT,19.6,℃,
1006,暖江橋,"Nungen Bridge",基隆市,,淡水河流域,基隆河,121.7416289,25.1028361,324798.94,2777373.34,"2022-05-03 13:26:10",河川污染分類指標,"River Pollution Index",RPI,1,,
1005,介壽橋,"Jieshou Bridge",新北市,,淡水河流域,基隆河,121.8054000,25.1064039,331228.64,2777805.38,"2022-05-03 12:09:49",大腸桿菌群,"Coliform Group",Coli_G,27000,CFU/100mL,
1005,介壽橋,"Jieshou Bridge",新北市,,淡水河流域,基隆河,121.8054000,25.1064039,331228.64,2777805.38,"2022-05-03 12:09:49",溶氧飽和度,"Dissolved Oxygen Saturation",DOS,105.1,%,
1005,介壽橋,"Jieshou Bridge",新北市,,淡水河流域,基隆河,121.8054000,25.1064039,331228.64,2777805.38,"2022-05-03 12:09:49",氨氮,NH3-N,NH3_N,0.08,mg/L,
1005,介壽橋,"Jieshou Bridge",新北市,,淡水河流域,基隆河,121.8054000,25.1064039,331228.64,2777805.38,"2022-05-03 12:09:49",化學需氧量,"Chemical Oxygen Demand",COD,4.6,mg/L,
